song_id,artist,title,period,genre,dominant_topic,topic_probability
c7c7b56d608a,Tereza Kesovija,Sva su moja proljeća u meni,sfrj,pop,0,0.712
8ffad5063087,Tereza Kesovija,"Sve se vraća, sve se plaća",sfrj,pop,0,0.382
a3f1da2cbcbd,Tereza Kesovija,"Sviraj mi, sviraj",sfrj,pop,0,0.454
285fcd001bc8,Tereza Kesovija,Ti si moj grijeh,sfrj,pop,0,0.369
4ee5dda504a8,Tereza Kesovija,"Ti, anđele zla",sfrj,pop,9,0.293
1d6006fecc68,Tereza Kesovija,"Tko gubi, gubi sve",sfrj,pop,0,0.443
a380e38f74ef,Tereza Kesovija,To sam ja,sfrj,pop,3,0.411
5582b37f612b,Tereza Kesovija,Tvoj glas,sfrj,pop,4,0.366
cf6de1cd4fa3,Tereza Kesovija,Tvoje su ruke u mojoj kosi,sfrj,pop,0,0.573
ad9d37cc0bdc,Tereza Kesovija,Uspavanka za Ivu,sfrj,pop,0,0.309
fea5ce7b845b,Tereza Kesovija,Voli me… voli me…,sfrj,pop,0,0.568
14e2cd54554d,Tereza Kesovija,Za jedan tren,sfrj,pop,0,0.438
a923e31c7dcb,Tereza Kesovija,Za jubav san dala sve,sfrj,pop,6,0.364
9b8774443ef2,Tereza Kesovija,"Za sva vremena, Dubrovnik",sfrj,pop,0,0.661
604cb2562bcd,Tereza Kesovija,Zaboravi ako možeš,sfrj,pop,0,0.686
1359296bfc14,Tereza Kesovija,"Zapjevajmo, prijatelji",sfrj,pop,0,0.812
a3419e057fab,Zdenka Kovačićek,Na kraju ponosna,sfrj,rok,7,0.487
8c1280be9e40,Zdenka Kovačićek,To nisam bila ja,sfrj,rok,3,0.377
05562f0ddf66,Zabranjeno pušenje,12 sati,sfrj,rok,6,0.352
44b38198fff2,Zabranjeno pušenje,Abid,sfrj,rok,1,0.534
cc5ffc723f39,Zabranjeno pušenje,Agent tajne sile,sfrj,rok,5,0.367
0e935a471bc9,Zabranjeno pušenje,Anarhija all over Baščaršija,sfrj,rok,6,0.389
c93916a69f1a,Zabranjeno pušenje,Balada o Gigi Bosniću,sfrj,rok,6,0.307
9ea3d79a646e,Zabranjeno pušenje,Balada o Pišonji i Žugi,sfrj,rok,0,0.258
38d4aca50769,Zabranjeno pušenje,Baš Čelik (1. dio),sfrj,rok,0,0.535
c2bfebca1f74,Zabranjeno pušenje,Baš Čelik (2. dio),sfrj,rok,0,0.535
cc3ae2ae4304,Zabranjeno pušenje,Brut,sfrj,rok,0,0.269
af68e4bbcf15,Zabranjeno pušenje,Čejeni odlaze,sfrj,rok,0,0.296
36cf344eeba8,Zabranjeno pušenje,Dan Republike,sfrj,rok,3,0.469
21c48af61817,Zabranjeno pušenje,Djevojčice kojima miriše koža,sfrj,rok,0,0.207
bb7f305bbb0a,Zabranjeno pušenje,Dobri jarani,sfrj,rok,7,0.379
ba409edb3703,Zabranjeno pušenje,Dok čekaš sabah sa šejtanom,sfrj,rok,5,0.288
090853d87345,Zabranjeno pušenje,Dok jezdiš k Alemanji,sfrj,rok,6,0.249
1185e3c06024,Zabranjeno pušenje,Fikreta,sfrj,rok,0,0.425
cfbd0583921e,Zabranjeno pušenje,Fildžan viška,sfrj,rok,1,0.331
31ac57ee68cc,Zabranjeno pušenje,Gđa. Brams,sfrj,rok,5,0.295
faf3eef8be08,Zabranjeno pušenje,Guzonjin sin,sfrj,rok,7,0.479
6f2c6a55467e,Zabranjeno pušenje,Hadžija ili bos,sfrj,rok,5,0.461
56358c9a0ce9,Zabranjeno pušenje,Haile Selasije,sfrj,rok,0,0.299
92b16184b821,Zabranjeno pušenje,Halid umjesto Halida,sfrj,rok,7,0.346
1ac223abbd42,Zabranjeno pušenje,Ibro dirka,sfrj,rok,0,0.292
a8865bf126f1,Zabranjeno pušenje,Ja imam kuhinju,sfrj,rok,0,0.62
3fd614951ba1,Zabranjeno pušenje,Javi mi,sfrj,rok,0,0.432
46fef24b8212,Zabranjeno pušenje,Kada dernek utihne,sfrj,rok,7,0.387
c62f7be4e904,Zabranjeno pušenje,Kako je Velika Britanija postala probušeni dolar,sfrj,rok,0,0.409
32bac6fd431a,Zabranjeno pušenje,Kanjon Drine,sfrj,rok,5,0.346
fa9e62593f8a,Zabranjeno pušenje,Karabaja,sfrj,rok,7,0.386
143c888cbec8,Zabranjeno pušenje,Kažu mi da novog frajera imaš,sfrj,rok,7,0.259
09bfc0284ad4,Zabranjeno pušenje,Kino “Prvi maj”,sfrj,rok,0,0.408
905ed35661ea,Zabranjeno pušenje,Lijepa Alma,sfrj,rok,0,0.33
0a885dd8e724,Zabranjeno pušenje,Lutka sa naslovne strane,sfrj,rok,0,0.452
1f53f81b73d7,Zabranjeno pušenje,Manijak,sfrj,rok,6,0.298
4512d475da8f,Zabranjeno pušenje,Meteor,sfrj,rok,0,0.332
a4b9448c03d8,Zabranjeno pušenje,Mile Hašišar,sfrj,rok,6,0.309
7118d990fada,Zabranjeno pušenje,Modni guru,sfrj,rok,6,0.44
559ffbeb2b66,Zabranjeno pušenje,Murga drot,sfrj,rok,7,0.335
9837e6568969,Zabranjeno pušenje,Neću da budem Švabo u dotiranom filmu,sfrj,rok,2,0.455
6d5c1e0f5302,Zabranjeno pušenje,Nedelja kad je otišao Hase,sfrj,rok,0,0.509
ca11b6a984e0,Zabranjeno pušenje,Oprosti mi pape,sfrj,rok,6,0.332
8005832297f5,Zabranjeno pušenje,"Otpor, stoko",sfrj,rok,0,0.304
5ecd2e71a0f7,Zabranjeno pušenje,Pamtim to kao da je bilo danas,sfrj,rok,0,0.294
371c7150523a,Zabranjeno pušenje,Piccola storia de grande amore,sfrj,rok,0,0.242
62ad4b41764a,Zabranjeno pušenje,Pismo,sfrj,rok,0,0.44
f185def84789,Zabranjeno pušenje,Pismo Elvisu,sfrj,rok,4,0.217
22d5307938d7,Zabranjeno pušenje,Pišonja i Žuga u paklu droge,sfrj,rok,7,0.351
d2d675e0d36b,Zabranjeno pušenje,Pklatovi I – Invazija Pklatova,sfrj,rok,0,0.357
f67885f7f93f,Zabranjeno pušenje,Pklatovi II – Veliki bijeg,sfrj,rok,0,0.526
7494b17f5881,Zabranjeno pušenje,Posljednja oaza (U lošoj formi sam),sfrj,rok,0,0.425
826dc9af1e07,Zabranjeno pušenje,Pravo zajebani DJ iz Chicaga,sfrj,rok,9,0.331
a02ed20f3968,Zabranjeno pušenje,Pubertet,sfrj,rok,6,0.296
4e8a654ba922,Zabranjeno pušenje,Pupoljak,sfrj,rok,0,0.41
112f538334ec,Zabranjeno pušenje,Put u središte rudnika Kreka Banovići,sfrj,rok,0,0.386
6b4c100f197a,Zabranjeno pušenje,Radost prvog žita,sfrj,rok,0,0.354
57b77f6c2385,Zabranjeno pušenje,Sanjao sam noćas da te imam,sfrj,rok,0,0.382
54b941149218,Zabranjeno pušenje,Šareno kamenje,sfrj,rok,0,0.545
ab086c5d2171,Zabranjeno pušenje,Šeki is on the road again,sfrj,rok,0,0.352
e78eadb648fa,Zabranjeno pušenje,"Selena, vrati se, Selena",sfrj,rok,8,0.254
36d5a13d0e47,Zabranjeno pušenje,"Srce, ruke i lopata",sfrj,rok,0,0.471
88a751aca0c1,Zabranjeno pušenje,Stanje šoka,sfrj,rok,5,0.393
a470369075f1,Zabranjeno pušenje,Straža pored Prizrena,sfrj,rok,7,0.234
08847a19d57c,Zabranjeno pušenje,Test za dženet,sfrj,rok,5,0.24
a7bdea53ffaf,Zabranjeno pušenje,Tigar iz Kladnja,sfrj,rok,0,0.297
ad513b63e2f5,Zabranjeno pušenje,Tijesno,sfrj,rok,5,0.264
6b8a34817edd,Zabranjeno pušenje,Tri ratna havera,sfrj,rok,0,0.31
a6052179bccf,Zabranjeno pušenje,Ujka Sam,sfrj,rok,7,0.259
d9287970b325,Zabranjeno pušenje,Uvod (Tema iz filma “Walter brani Sarajevo”),sfrj,rok,2,0.451
d7a354aad212,Zabranjeno pušenje,Vuk,sfrj,rok,0,0.451
7f04480ae900,Zabranjeno pušenje,Yugo 45,sfrj,rok,6,0.294
3f0febaac4cb,Zabranjeno pušenje,Zenica blues,sfrj,rok,5,0.522
11a24c939aa9,Zabranjeno pušenje,"Zoka, ja sam trudna",sfrj,rok,0,0.262
614543433860,Zabranjeno pušenje,Zvijezda nad Balkanom,sfrj,rok,5,0.202
6b0523e4f221,Bombaj štampa,Bolje letim sam,sfrj,rok,0,0.378
c9311d581d63,Bombaj štampa,Ćerka jedinica,sfrj,rok,9,0.283
27f9a5d6535b,Bombaj štampa,Često poželim,sfrj,rok,0,0.411
2eb7ac9711ed,Bombaj štampa,Da li da,sfrj,rok,9,0.421
9636b6683dea,Bombaj štampa,Dubrovački trubaduri,sfrj,rok,3,0.341
691c9ad3bc23,Bombaj štampa,Điđi miđi,sfrj,rok,7,0.285
7b3ddbe7f666,Bombaj štampa,Kiša je prošla,sfrj,rok,0,0.44
8f4ba3f131a3,Bombaj štampa,Ljubav nije za mene,sfrj,rok,0,0.625
b964b3914157,Bombaj štampa,Ludnica,sfrj,rok,6,0.542
a162993b7247,Bombaj štampa,Mali motorin,sfrj,rok,6,0.432
22022a9aecc3,Bombaj štampa,Mrak i ja,sfrj,rok,7,0.462
e0b2f4aeedce,Bombaj štampa,Nedim,sfrj,rok,7,0.299
802e91c88fe9,Bombaj štampa,Ona je moj R’n’R,sfrj,rok,9,0.252
0f69d5db184d,Bombaj štampa,Otvorena Pjesma Đorđu,sfrj,rok,1,0.332
6baee9fb0280,Bombaj štampa,San ljetnjeg dana,sfrj,rok,0,0.447
55651eeecede,Bombaj štampa,Šarene ulice,sfrj,rok,2,0.575
7ad4ee4c1b1b,Bombaj štampa,Supermen,sfrj,rok,0,0.312
3e54aca582a6,Bombaj štampa,Svjetla su daleko,sfrj,rok,0,0.279
3e1ee03366a1,Bombaj štampa,Uzalud me podsjećaš,sfrj,rok,0,0.468
1513d0fe280a,Bombaj štampa,Večeras sam sjajan,sfrj,rok,9,0.475
7f221d55de4e,Bombaj štampa,"Željo, to je moj tim",sfrj,rok,0,0.661
3834ecd5ab81,Crvena jabuka,6.00 (šest nula nula),sfrj,pop,0,0.261
164c2ac5998d,Crvena jabuka,"Ako me pitaš, kamarade",sfrj,pop,0,0.497
a5449df2a45b,Crvena jabuka,Ako odeš ti,sfrj,pop,0,0.308
55c554a0d197,Crvena jabuka,Anđeli,sfrj,pop,7,0.237
817359b9e67e,Crvena jabuka,Bacila je sve niz rijeku,sfrj,pop,0,0.625
6e2a8a8bfbb7,Crvena jabuka,Bijeli Božić,sfrj,pop,5,0.421
724dc6046616,Crvena jabuka,"Bivše djevojčice, bivši dječaci",sfrj,pop,9,0.222
db3770def350,Crvena jabuka,Bježi kišo s prozora,sfrj,pop,0,0.446
81357a45d7ee,Crvena jabuka,Boje kišnog neba,sfrj,pop,3,0.344
bcfa48bd9ebc,Crvena jabuka,Bolujem,sfrj,pop,5,0.401
0de0cb9ba06e,Crvena jabuka,Bombona,sfrj,pop,0,0.496
d1ae37089950,Crvena jabuka,Čarolija (kad prestane),sfrj,pop,0,0.295
fe1fc02f2466,Crvena jabuka,Često pitam za tebe,sfrj,pop,0,0.633
82ad7a8b0b07,Crvena jabuka,Četkice za zube,sfrj,pop,0,0.396
1c159aed6618,Crvena jabuka,Crvena jabuka,sfrj,pop,0,0.334
f8718f57c74b,Crvena jabuka,Crveni poljupci (feat. Kemal Monteno),sfrj,pop,0,0.48
b401a19843a7,Crvena jabuka,Čuvaj se,sfrj,pop,0,0.44
4e9169a41981,Crvena jabuka,Da je samo malo sreće,sfrj,pop,8,0.307
76cef95d8127,Crvena jabuka,Da mi je do nje,sfrj,pop,7,0.287
0886bce40b55,Crvena jabuka,Da nije ljubavi,sfrj,pop,5,0.271
8e22750b66e2,Crvena jabuka,"Da tebe nema, Bože",sfrj,pop,0,0.263
e32f7dc3fa32,Crvena jabuka,Da znaš da me boliš,sfrj,pop,0,0.32
d7b97535c7c0,Crvena jabuka,Dirlija,sfrj,pop,0,0.479
83b8494f55cc,Crvena jabuka,Do neba,sfrj,pop,0,0.461
7f189143629c,Crvena jabuka,Dobro neka svira,sfrj,pop,0,0.357
04a77b3a0fb5,Crvena jabuka,Dođi kod mene,sfrj,pop,0,0.615
a631ace83fb7,Crvena jabuka,Došla od Boga,sfrj,pop,3,0.332
a21770e0048e,Crvena jabuka,"Duj, duj",sfrj,pop,0,0.43
9ec34dae22f9,Crvena jabuka,Duša Sarajeva,sfrj,pop,8,0.313
147288f17f7d,Crvena jabuka,Dva i dva i ona mala barka,sfrj,pop,6,0.399
86deb0a43b8e,Crvena jabuka,Emira (kad je noć hladna i zvjezdana),sfrj,pop,0,0.441
b7811b19843f,Crvena jabuka,Fura me,sfrj,pop,0,0.29
e39aeb397247,Crvena jabuka,Gluho doba,sfrj,pop,0,0.561
945b7734c2d1,Crvena jabuka,Godinama (duet Halid Bešlić),sfrj,pop,0,0.322
dce660a6e467,Crvena jabuka,Govore mi svi,sfrj,pop,0,0.32
858925bd2c5e,Crvena jabuka,"Hajde, dođi mi",sfrj,pop,0,0.689
b466a0d39ce9,Crvena jabuka,"Hajde, hajde de opusti se",sfrj,pop,0,0.413
deebe4c55488,Crvena jabuka,"Hoćeš, nećeš",sfrj,pop,7,0.234
7d531f1469cb,Crvena jabuka,Ima nešto od srca do srca,sfrj,pop,0,0.384
44fcf301151b,Crvena jabuka,Imaš me u šaci,sfrj,pop,0,0.47
28a221288177,Crvena jabuka,Iza prozora,sfrj,pop,5,0.289
0941848df2d2,Crvena jabuka,Ja te volim,sfrj,pop,5,0.197
7c790947cac6,Crvena jabuka,Jazz.ba,sfrj,pop,0,0.504
31e21a144da0,Crvena jabuka,Jedanaesta Božja zapovijed (Tarik Filipović),sfrj,pop,3,0.362
9626c994da26,Crvena jabuka,Jukebox,sfrj,pop,0,0.345
99d9c8d7dd00,Crvena jabuka,Kad ćeš mi doć,sfrj,pop,0,0.529
97bad004e40b,Crvena jabuka,Kad je noć hladna i zvjezdana,sfrj,pop,0,0.435
9de525b0331d,Crvena jabuka,Kad kazaljke sata se poklope,sfrj,pop,0,0.505
5a6cb85cef58,Crvena jabuka,Kad te jednom pitam,sfrj,pop,0,0.555
aa07deef0b83,Crvena jabuka,Kao da sanjam,sfrj,pop,0,0.361
bb4924e9ff1d,Crvena jabuka,Kletva (Željko Bebek),sfrj,pop,7,0.254
f3e0f958c594,Crvena jabuka,Lagano umirem u tvome sjećanju,sfrj,pop,0,0.562
af1089894414,Crvena jabuka,Ljeta koja dolaze,sfrj,pop,5,0.306
c0d664cb6e33,Crvena jabuka,Ljubav je jaka (duet Saša Lošić),sfrj,pop,7,0.406
e6714700f498,Crvena jabuka,Ljubav mladog Werthera,sfrj,pop,7,0.341
b5ed04be9b51,Crvena jabuka,Ljubav ne pita,sfrj,pop,3,0.404
34e9583c7969,Crvena jabuka,Lud za tobom,sfrj,pop,0,0.354
bac9daa8cd60,Crvena jabuka,Mahala,sfrj,pop,0,0.311
1be81fea70d2,Crvena jabuka,Malo ćemo da se kupamo,sfrj,pop,0,0.489
7c2f2f962b70,Crvena jabuka,"Mjeseče, reci",sfrj,pop,0,0.29
42e3f137cdaf,Crvena jabuka,Mnogo ruža,sfrj,pop,0,0.587
4158532dab2c,Crvena jabuka,Moj grad,sfrj,pop,0,0.473
67b31f16dea5,Crvena jabuka,"Mojca, Mojca",sfrj,pop,0,0.413
c13c6f8c22c1,Crvena jabuka,Moje najmilije,sfrj,pop,0,0.329
57d928991d34,Crvena jabuka,Moje pjesme stih,sfrj,pop,0,0.336
f9644520ce4a,Crvena jabuka,Mozart,sfrj,pop,0,0.475
ceb0204d153a,Crvena jabuka,Na dlanu mi piše,sfrj,pop,8,0.398
6e774873f97b,Crvena jabuka,Na mom licu tople ruke,sfrj,pop,0,0.415
d200c9a4165f,Crvena jabuka,Na oluje navikli smo,sfrj,pop,0,0.568
38c64d17cf97,Crvena jabuka,Napiši jednu ljubavnu,sfrj,pop,0,0.395
f218de83c46b,Crvena jabuka,Ne daj na sebe,sfrj,pop,8,0.275
e5c6dd28adc9,Crvena jabuka,Ne dam da ovaj osjećaj ode,sfrj,pop,0,0.398
2b7c1c383dd4,Crvena jabuka,Ne govori više,sfrj,pop,1,0.665
7beed96b68f0,Crvena jabuka,Ne mogu da te dijelim,sfrj,pop,0,0.252
c51b0fef2047,Crvena jabuka,Nek’ te on ljubi (kad ne mogu ja),sfrj,pop,0,0.461
9ed4b7e3c4a2,Crvena jabuka,Nek’ ti je prosto,sfrj,pop,0,0.367
a5b7f04aa83d,Crvena jabuka,Neka gore svjetovi,sfrj,pop,3,0.342
56e5c038d6a4,Crvena jabuka,Neka se sanja,sfrj,pop,8,0.289
c0924e82e53b,Crvena jabuka,Neka vrijeme mijenja sve,sfrj,pop,0,0.501
4127382a909d,Crvena jabuka,Nekako s proljeća (with Kemal Monteno),sfrj,pop,5,0.334
42aee1593d58,Crvena jabuka,Nema više vremena,sfrj,pop,0,0.44
2809ea070368,Crvena jabuka,Nemoj da sudiš preoštro o meni,sfrj,pop,8,0.337
da816d0e32f0,Crvena jabuka,"Ni zadnji, ni prvi",sfrj,pop,0,0.385
7b5f559e5a74,Crvena jabuka,Niko nije lud da spava,sfrj,pop,0,0.369
c2c39c848acf,Crvena jabuka,Noćas lipe opet mirišu na tebe,sfrj,pop,0,0.327
b5bd307c2fe6,Crvena jabuka,Noći su hladne,sfrj,pop,0,0.467
7583ff872422,Crvena jabuka,Nova ljubav,sfrj,pop,1,0.367
52fdec8ab8a0,Crvena jabuka,Oči boje srne,sfrj,pop,7,0.26
952ccbf04e96,Crvena jabuka,Oči su se navikle na mrak,sfrj,pop,0,0.415
17b8e787e618,Crvena jabuka,On je poput djeteta,sfrj,pop,7,0.258
57b24c80506f,Crvena jabuka,Ona mi se smije,sfrj,pop,7,0.38
ec21736c905c,Crvena jabuka,Oprosti sto je ljubavna,sfrj,pop,3,0.309
2cdc7ce218b5,Crvena jabuka,Osim tebe,sfrj,pop,4,0.449
3ffb9301ee2a,Crvena jabuka,Osjećaj,sfrj,pop,7,0.358
2ba885f1f723,Crvena jabuka,Ovo je kraj (feat. Neverne bebe),sfrj,pop,0,0.386
72416467a98d,Crvena jabuka,Ples nevjernih godina,sfrj,pop,0,0.437
1a2a4874eddd,Crvena jabuka,Pravi ljudi,sfrj,pop,0,0.393
919d14349b92,Crvena jabuka,Prijatelji moji,sfrj,pop,0,0.524
86bb99b28b51,Crvena jabuka,Principessa,sfrj,pop,0,0.216
f07932cfdb9c,Crvena jabuka,Priznat ću joj sve (duet Rusko),sfrj,pop,0,0.271
86b21ea0006c,Crvena jabuka,Pusti neka gori,sfrj,pop,0,0.536
fc623b261d68,Crvena jabuka,Radio,sfrj,pop,9,0.194
77cb3cc192b6,Crvena jabuka,Riznice sjećanja,sfrj,pop,0,0.561
89ca50ef462c,Crvena jabuka,Sa tobom znam,sfrj,pop,0,0.563
a5c0eeab8dc9,Crvena jabuka,Sa tvojih usana,sfrj,pop,5,0.321
aa345320934a,Crvena jabuka,Sad je srce stijena,sfrj,pop,3,0.25
1ab7e5457c81,Crvena jabuka,Samo da me ne iznevjeriš ti,sfrj,pop,3,0.312
36a2f3039b83,Crvena jabuka,Šampanjski poljubac,sfrj,pop,8,0.332
7b58dd994d09,Crvena jabuka,Sanjati,sfrj,pop,9,0.29
1e67f9ade9f9,Crvena jabuka,Sarajlija,sfrj,pop,8,0.392
7b17091045ba,Crvena jabuka,Sestro srca mog,sfrj,pop,8,0.354
7c43d1a41595,Crvena jabuka,Šetajući daljinama,sfrj,pop,0,0.418
5a694270237e,Crvena jabuka,Srce si mi slomila,sfrj,pop,8,0.428
fc955e79692a,Crvena jabuka,Starke,sfrj,pop,0,0.399
eb22d28ddf79,Crvena jabuka,Stižu me sjećanja,sfrj,pop,0,0.414
22ac1c6b3621,Crvena jabuka,Sto pijanih noći,sfrj,pop,5,0.399
39eb106cc6a7,Crvena jabuka,"Suzo moja, strpi se",sfrj,pop,0,0.314
c391346130af,Crvena jabuka,Sve što imaš ti,sfrj,pop,0,0.609
27a905f5f8d0,Crvena jabuka,Sve što sanjam,sfrj,pop,0,0.577
fa9d52ce35f5,Crvena jabuka,Sviđa mi se ova stvar (Twist and Shout),sfrj,pop,9,0.626
540a9846d8b5,Crvena jabuka,Svijet je lopta šarena,sfrj,pop,2,0.324
f84bae9f87eb,Crvena jabuka,Tamo gdje ljubav počinje,sfrj,pop,0,0.419
042603a996aa,Crvena jabuka,Tebe imam sam da ostarim,sfrj,pop,0,0.29
0b0f6fc93d3d,Crvena jabuka,Tebi je do mene stalo,sfrj,pop,1,0.367
48d169fb2ed3,Crvena jabuka,Ti mi dušu uzimaš,sfrj,pop,7,0.409
aaa5325e4523,Crvena jabuka,Ti si lijepa,sfrj,pop,5,0.197
8c6868e5f036,Crvena jabuka,"Tuga, ti i ja",sfrj,pop,8,0.29
5c9f1b87b12a,Crvena jabuka,"Tugo, nesrećo",sfrj,pop,3,0.377
985078d43864,Crvena jabuka,Tvoga srca vrata,sfrj,pop,0,0.461
1846836d36f9,Crvena jabuka,Tvojim željama vođen,sfrj,pop,0,0.418
21bda790dc4d,Crvena jabuka,Učiniću sve da te zadovoljim,sfrj,pop,0,0.466
51359c1a0862,Crvena jabuka,Ukrast ću ti snove,sfrj,pop,8,0.282
9add42721f7f,Crvena jabuka,Umrijeću noćas od ljepote,sfrj,pop,8,0.383
00203ae8d1f5,Crvena jabuka,Uzmi me (kad hoćeš ti),sfrj,pop,0,0.612
7a9989d2d1f8,Crvena jabuka,Uzmi sve,sfrj,pop,4,0.367
6ea36c0c0bac,Crvena jabuka,Vjerujem (feat. Karlo Martinović),sfrj,pop,0,0.396
10c9d88046ae,Crvena jabuka,Volio bih da si tu,sfrj,pop,0,0.616
0c21244b3722,Crvena jabuka,Voljelo se dvoje mladih,sfrj,pop,0,0.791
d8096057eb0b,Crvena jabuka,Vozovi polaze,sfrj,pop,5,0.353
241598ff3987,Crvena jabuka,"Vraćam se tebi, seko",sfrj,pop,0,0.628
0bd9d64b0c5a,Crvena jabuka,Za njene oči,sfrj,pop,8,0.433
b03a1d30400a,Crvena jabuka,Za svaku boru,sfrj,pop,0,0.679
62f21e0a92e4,Crvena jabuka,Za sve ove godine,sfrj,pop,0,0.503
550ee5f5d528,Crvena jabuka,Zadnji put me pogledaj,sfrj,pop,0,0.281
71ed125cd30f,Crvena jabuka,Žarjavele trobente,sfrj,pop,2,0.476
0b2aad2852c2,Crvena jabuka,Zlatna ruža (duet Dado Čaušević),sfrj,pop,0,0.55
386fb1f08a23,Crvena jabuka,"Zlato moje, dobar dan",sfrj,pop,0,0.4
504f69295627,Crvena jabuka,Znam (with Arsen Dedić),sfrj,pop,3,0.403
2be77228f3e2,Crvena jabuka,Znaš da nekad mislim na tebe,sfrj,pop,3,0.366
0c456a7d0c5a,Crvena jabuka,Zovu nas ulice,sfrj,pop,0,0.387
66bc51f02bb5,Crvena jabuka,Zvona zvone,sfrj,pop,7,0.302
8b537f7c9d59,Plavi orkestar,Ako su to samo bile laži,sfrj,pop,6,0.22
be863e7cd806,Plavi orkestar,Bolje biti pijan nego star,sfrj,pop,7,0.412
a49d19e51cc4,Plavi orkestar,Djevojka iz snova,sfrj,pop,0,0.403
bf806b078de0,Plavi orkestar,Goodbye teens,sfrj,pop,0,0.593
1b0a7babd165,Plavi orkestar,Kad si sam druže moj,sfrj,pop,0,0.572
82d8afb80799,Plavi orkestar,Kad ti ljubav ime prozove,sfrj,pop,0,0.352
f1275612df28,Plavi orkestar,Kaja,sfrj,pop,0,0.448
db5158db4287,Plavi orkestar,Medena curice,sfrj,pop,0,0.486
9b9edf1b5902,Plavi orkestar,Mi smo pijane budale,sfrj,pop,8,0.461
174480937759,Plavi orkestar,Mladene,sfrj,pop,2,0.354
f409c660de0c,Plavi orkestar,Ne brini mama,sfrj,pop,2,0.255
3220819d5bdc,Plavi orkestar,Ne mogu ti ništa osim srca dati,sfrj,pop,3,0.516
c533ecbb822c,Plavi orkestar,Nisam je probudio,sfrj,pop,0,0.48
e7d2429ebe3c,Plavi orkestar,Od rođendana pa do rođendana,sfrj,pop,0,0.324
7d0bc10a3a7d,Plavi orkestar,Odlazi nam raja,sfrj,pop,7,0.763
c83fabb7ea52,Plavi orkestar,Odlazim,sfrj,pop,8,0.504
2739ec08408d,Plavi orkestar,Oka tvoja dva,sfrj,pop,8,0.489
eb0b7493c331,Plavi orkestar,Parajlija,sfrj,pop,0,0.562
cbfac8f97b3e,Plavi orkestar,Samo ponekad na tvoj rođendan,sfrj,pop,3,0.368
505f1308eab1,Plavi orkestar,Sava tiho teče,sfrj,pop,0,0.813
b70feb1bab1e,Plavi orkestar,"Seks, keks & rock ‘n’ roll",sfrj,pop,4,0.449
02c303059492,Plavi orkestar,Soldatski bal,sfrj,pop,9,0.638
84a93c4884d7,Plavi orkestar,Suada,sfrj,pop,0,0.538
f6afd95e97e8,Plavi orkestar,Tako male stvari,sfrj,pop,0,0.393
cd3ed57a49d2,Plavi orkestar,Ti misliš da je meni lako (duet Dragana Mirković),sfrj,pop,8,0.345
dda3bbf1726e,Plavi orkestar,To je šok,sfrj,pop,5,0.373
912a9087ff09,Plavi orkestar,"Ustani, voljena sejo",sfrj,pop,8,0.378
16a1cf754391,Plavi orkestar,Valcer,sfrj,pop,0,0.393
a48c67305651,Plavi orkestar,Zelene su bile oči te,sfrj,pop,0,0.437
21546f68af3c,Regina,Gdje si sada ti,sfrj,pop,5,0.303
283ed775ab09,Regina,Kad zatvorim oči,sfrj,pop,0,0.58
2f13abd7a8a2,Regina,Ljubav nije za nas,sfrj,pop,0,0.671
112cbe3bed03,Regina,Minijatura,sfrj,pop,7,0.351
767daef55c7c,Regina,Na jedan dan,sfrj,pop,3,0.362
a82d4260190c,Regina,Ne pitaj me,sfrj,pop,0,0.464
e4c33f6be536,Regina,Nikada,sfrj,pop,0,0.453
e8ff9ba231b1,Regina,Proti vetru,sfrj,pop,0,0.552
c3f67d677c16,Regina,Ružo moja,sfrj,pop,0,0.481
c433eb932ba2,Regina,Samo jednom kada noć,sfrj,pop,3,0.376
7aabdf09e120,Halid Muslimović,"Ako, ako",sfrj,narodna_narodnjacka,2,0.281
9888108cb904,Halid Muslimović,Amela,sfrj,narodna_narodnjacka,1,0.452
df3f08502c8e,Halid Muslimović,Anita,sfrj,narodna_narodnjacka,0,0.389
3c4d70cba9e4,Halid Muslimović,"Bolan sam ti, majko",sfrj,narodna_narodnjacka,8,0.217
a7d4e1eee487,Halid Muslimović,Bole stare rane (duet Ella B),sfrj,narodna_narodnjacka,0,0.458
e35d435a8fa0,Halid Muslimović,Bolje svatovi,sfrj,narodna_narodnjacka,3,0.435
45170b5ca2aa,Halid Muslimović,Čaša tuge,sfrj,narodna_narodnjacka,7,0.583
f7c3c27e9ee6,Halid Muslimović,Častio bih sve jarane,sfrj,narodna_narodnjacka,0,0.667
544d76f085bd,Halid Muslimović,Čerga i Ciganka,sfrj,narodna_narodnjacka,8,0.541
f58b6d1f4258,Halid Muslimović,Čuvaj prvu ljubav,sfrj,narodna_narodnjacka,0,0.645
a433499f88f5,Halid Muslimović,Da mi nije ovog svijeta,sfrj,narodna_narodnjacka,0,0.533
db0f52f1f8df,Halid Muslimović,"Da, da, da",sfrj,narodna_narodnjacka,0,0.391
6681111ee555,Halid Muslimović,Do bola,sfrj,narodna_narodnjacka,3,0.528
a693bada174c,Halid Muslimović,"Dođi, srećo moja",sfrj,narodna_narodnjacka,6,0.363
62852a2aa839,Halid Muslimović,Drugom na grudima,sfrj,narodna_narodnjacka,1,0.277
0450d8b52f59,Halid Muslimović,Džulijeta,sfrj,narodna_narodnjacka,6,0.765
