song_id,period,genre,entity_text,entity_type
3f0febaac4cb,sfrj,rok,ati ,LOC
3f0febaac4cb,sfrj,rok,enic,LOC
11a24c939aa9,sfrj,rok,Zoka,PER
11a24c939aa9,sfrj,rok,Zoka,PER
11a24c939aa9,sfrj,rok,Zoka,PER
11a24c939aa9,sfrj,rok,Zoka,PER
11a24c939aa9,sfrj,rok,Zoka,PER
11a24c939aa9,sfrj,rok,Zoka,PER
11a24c939aa9,sfrj,rok,Zoka,PER
11a24c939aa9,sfrj,rok,Zoka,PER
11a24c939aa9,sfrj,rok,ko sto,PER
11a24c939aa9,sfrj,rok,Zoka,PER
11a24c939aa9,sfrj,rok,Zoka,PER
11a24c939aa9,sfrj,rok,Zoka,PER
614543433860,sfrj,rok,Ov,ORG
614543433860,sfrj,rok,"ada, mal",LOC
614543433860,sfrj,rok,Ovdje su,PER
614543433860,sfrj,rok, vitezi ,LOC
614543433860,sfrj,rok,"la, staj",LOC
614543433860,sfrj,rok,"kada, ma",PER
614543433860,sfrj,rok,"ali
Star",LOC
614543433860,sfrj,rok,"da, mala",LOC
c9311d581d63,sfrj,rok,govske,PER
c9311d581d63,sfrj,rok,Bi,ORG
27f9a5d6535b,sfrj,rok,sto poz,LOC
27f9a5d6535b,sfrj,rok,"ozelim
",PER
27f9a5d6535b,sfrj,rok,Cesto,ORG
27f9a5d6535b,sfrj,rok,Ce,ORG
27f9a5d6535b,sfrj,rok,"to, ces",PER
27f9a5d6535b,sfrj,rok,Cesto,ORG
9636b6683dea,sfrj,rok," jecanje
Stvo",LOC
9636b6683dea,sfrj,rok,Iz,ORG
9636b6683dea,sfrj,rok,Iz,ORG
691c9ad3bc23,sfrj,rok,Tata,PER
7b3ddbe7f666,sfrj,rok,Moze,LOC
b964b3914157,sfrj,rok,Kad ,PER
b964b3914157,sfrj,rok,Kad ,PER
a162993b7247,sfrj,rok,Kad si ku,PER
a162993b7247,sfrj,rok,Kad,PER
a162993b7247,sfrj,rok,i k,PER
e0b2f4aeedce,sfrj,rok,ramvaj,LOC
e0b2f4aeedce,sfrj,rok, tram,PER
e0b2f4aeedce,sfrj,rok,o se s,LOC
e0b2f4aeedce,sfrj,rok, tramv,PER
e0b2f4aeedce,sfrj,rok,Sjedi,PER
e0b2f4aeedce,sfrj,rok, sam u tr,PER
e0b2f4aeedce,sfrj,rok,mvaj,PER
e0b2f4aeedce,sfrj,rok,tramv,PER
802e91c88fe9,sfrj,rok,Ne,ORG
802e91c88fe9,sfrj,rok,Ne,ORG
802e91c88fe9,sfrj,rok,Ne,ORG
802e91c88fe9,sfrj,rok,Ne,ORG
802e91c88fe9,sfrj,rok,Ne,ORG
802e91c88fe9,sfrj,rok,Ne,ORG
0f69d5db184d,sfrj,rok,Eh,PER
0f69d5db184d,sfrj,rok,Eh,ORG
0f69d5db184d,sfrj,rok,Eh da,PER
0f69d5db184d,sfrj,rok,nekom zv,LOC
0f69d5db184d,sfrj,rok,Eh ,PER
0f69d5db184d,sfrj,rok,Eh,ORG
0f69d5db184d,sfrj,rok,Eh da,PER
0f69d5db184d,sfrj,rok,nekom zv,LOC
0f69d5db184d,sfrj,rok,Eh,ORG
0f69d5db184d,sfrj,rok,ezdom,PER
0f69d5db184d,sfrj,rok,Eh da je ,LOC
0f69d5db184d,sfrj,rok,Eh da,PER
55651eeecede,sfrj,rok,TV,ORG
55651eeecede,sfrj,rok,Gle,PER
55651eeecede,sfrj,rok,Gle,PER
55651eeecede,sfrj,rok,Gle,PER
55651eeecede,sfrj,rok, citam TV,LOC
7ad4ee4c1b1b,sfrj,rok,Kad Supermen,PER
7ad4ee4c1b1b,sfrj,rok,d Supe,PER
7ad4ee4c1b1b,sfrj,rok,Kad Super,PER
7ad4ee4c1b1b,sfrj,rok,"i pol
A Tarzan po",LOC
7ad4ee4c1b1b,sfrj,rok,"l
A Ta",PER
7ad4ee4c1b1b,sfrj,rok,rmen pro,PER
7ad4ee4c1b1b,sfrj,rok,eni po,PER
3e1ee03366a1,sfrj,rok,o pozel,LOC
3e1ee03366a1,sfrj,rok,cesto p,PER
1513d0fe280a,sfrj,rok,Večeras opet ,ORG
7f221d55de4e,sfrj,rok, godi,PER
7f221d55de4e,sfrj,rok,rvo s,PER
7f221d55de4e,sfrj,rok,"ne
Prv",LOC
7f221d55de4e,sfrj,rok,Rodjen sam ,PER
7f221d55de4e,sfrj,rok,sam 1,PER
7f221d55de4e,sfrj,rok,2 god,PER
7f221d55de4e,sfrj,rok,sam 1,PER
7f221d55de4e,sfrj,rok,2 god,PER
7f221d55de4e,sfrj,rok,"ne
Prvo ",LOC
7f221d55de4e,sfrj,rok,m 1962 ,PER
7f221d55de4e,sfrj,rok,Rodjen sam ,PER
7f221d55de4e,sfrj,rok,Rodjen sam ,PER
3834ecd5ab81,sfrj,pop,6,ORG
3834ecd5ab81,sfrj,pop,6,ORG
3834ecd5ab81,sfrj,pop,6.0,PER
3834ecd5ab81,sfrj,pop,6,ORG
164c2ac5998d,sfrj,pop,ne mogu da se,LOC
164c2ac5998d,sfrj,pop,u da ,LOC
164c2ac5998d,sfrj,pop,ne mogu,PER
a5449df2a45b,sfrj,pop,a bi ,LOC
a5449df2a45b,sfrj,pop, bi oti,LOC
a5449df2a45b,sfrj,pop, bi otiš,LOC
a5449df2a45b,sfrj,pop,a bi ,LOC
a5449df2a45b,sfrj,pop,a bi ,LOC
817359b9e67e,sfrj,pop,Sta,LOC
6e2a8a8bfbb7,sfrj,pop,Božić,MISC
724dc6046616,sfrj,pop,Kol,LOC
724dc6046616,sfrj,pop,Koliko i,PER
724dc6046616,sfrj,pop,od matu,ORG
0de0cb9ba06e,sfrj,pop,Sve što ,PER
0de0cb9ba06e,sfrj,pop,Sve št,MISC
d1ae37089950,sfrj,pop,Od mene,PER
f8718f57c74b,sfrj,pop,Kemal,PER
f8718f57c74b,sfrj,pop,esmu s V,LOC
f8718f57c74b,sfrj,pop,u s Višn,LOC
f8718f57c74b,sfrj,pop,Kema,PER
f8718f57c74b,sfrj,pop,r pjesm,LOC
f8718f57c74b,sfrj,pop,osio je vj,LOC
4e9169a41981,sfrj,pop,"
Da mi vr",LOC
4e9169a41981,sfrj,pop,Da je ,PER
4e9169a41981,sfrj,pop,Da ,LOC
76cef95d8127,sfrj,pop,Pr,ORG
0886bce40b55,sfrj,pop,Ispal,PER
8e22750b66e2,sfrj,pop,adnj,PER
7f189143629c,sfrj,pop,Pustio sam,LOC
a631ace83fb7,sfrj,pop,e to,PER
a21770e0048e,sfrj,pop,Duj,PER
9ec34dae22f9,sfrj,pop,Ove noci,LOC
9ec34dae22f9,sfrj,pop,djelic k,LOC
9ec34dae22f9,sfrj,pop,"a kraj
Sa",DERIV-PER
9ec34dae22f9,sfrj,pop,"raj
Sa",PER
9ec34dae22f9,sfrj,pop,ic koji ,LOC
9ec34dae22f9,sfrj,pop,Ov,ORG
9ec34dae22f9,sfrj,pop,djelic k,LOC
86deb0a43b8e,sfrj,pop,’o je ,LOC
86deb0a43b8e,sfrj,pop,gu za,PER
86deb0a43b8e,sfrj,pop,doš’o,PER
86deb0a43b8e,sfrj,pop,doš’o,PER
86deb0a43b8e,sfrj,pop,doš’o je,LOC
86deb0a43b8e,sfrj,pop,z nekog ,LOC
86deb0a43b8e,sfrj,pop,e iz ,PER
b7811b19843f,sfrj,pop, ne bih z,LOC
b7811b19843f,sfrj,pop,ad ne ,LOC
b7811b19843f,sfrj,pop, bi me ,LOC
b7811b19843f,sfrj,pop,vili svi,LOC
e39aeb397247,sfrj,pop,Gasi,PER
e39aeb397247,sfrj,pop,Ga,ORG
945b7734c2d1,sfrj,pop,Kokuz,PER
945b7734c2d1,sfrj,pop,"znam
I",PER
b466a0d39ce9,sfrj,pop,Sad,LOC
b466a0d39ce9,sfrj,pop,Sad kad došl,PER
deebe4c55488,sfrj,pop,roša,PER
28a221288177,sfrj,pop,Tu iza,PER
0941848df2d2,sfrj,pop,Zažmiri,PER
0941848df2d2,sfrj,pop,Zažmi,PER
0941848df2d2,sfrj,pop,eli ,PER
7c790947cac6,sfrj,pop,Jazz,ORG
7c790947cac6,sfrj,pop,Jazz,ORG
7c790947cac6,sfrj,pop,Jazz,ORG
7c790947cac6,sfrj,pop,Jazz,ORG
7c790947cac6,sfrj,pop,azz ‘ba,ORG
7c790947cac6,sfrj,pop,Jazz ‘b,PER
7c790947cac6,sfrj,pop,", Ja",PER
7c790947cac6,sfrj,pop,Jazz,ORG
7c790947cac6,sfrj,pop,Jazz,ORG
7c790947cac6,sfrj,pop,Jazz,ORG
7c790947cac6,sfrj,pop,Jazz,ORG
31e21a144da0,sfrj,pop,"liš,",MISC
31e21a144da0,sfrj,pop,"liš,",MISC
31e21a144da0,sfrj,pop,"liš,",MISC
bb4924e9ff1d,sfrj,pop,t vi,PER
af1089894414,sfrj,pop,L,ORG
c0d664cb6e33,sfrj,pop,Probaj,PER
c0d664cb6e33,sfrj,pop,Probaj,PER
c0d664cb6e33,sfrj,pop,Probaj ,ORG
e6714700f498,sfrj,pop,i san na,PER
bac9daa8cd60,sfrj,pop,Pijani ko,PER
bac9daa8cd60,sfrj,pop,Pijani k,PER
1be81fea70d2,sfrj,pop,"Pazi,",PER
7c2f2f962b70,sfrj,pop,Te,ORG
7c2f2f962b70,sfrj,pop,Te,ORG
7c2f2f962b70,sfrj,pop, prohladn,LOC
7c2f2f962b70,sfrj,pop,"ći
Al’ ",LOC
7c2f2f962b70,sfrj,pop, prohla,LOC
7c2f2f962b70,sfrj,pop,"i
Al’",LOC
4158532dab2c,sfrj,pop,Sa,ORG
4158532dab2c,sfrj,pop,Sa,ORG
67b31f16dea5,sfrj,pop,U l,LOC
67b31f16dea5,sfrj,pop,U ljubljan,PER
67b31f16dea5,sfrj,pop,U l,LOC
67b31f16dea5,sfrj,pop,U lju,PER
67b31f16dea5,sfrj,pop,U lju,PER
67b31f16dea5,sfrj,pop,U ljublj,PER
57d928991d34,sfrj,pop,Ako od,PER
f9644520ce4a,sfrj,pop,"na
Bil",PER
f9644520ce4a,sfrj,pop,a je go,PER
f9644520ce4a,sfrj,pop,Pr,ORG
f9644520ce4a,sfrj,pop,Pr,ORG
38c64d17cf97,sfrj,pop, bi,PER
38c64d17cf97,sfrj,pop,jut,PER
2b7c1c383dd4,sfrj,pop,a rad,MISC
c51b0fef2047,sfrj,pop,Pro,LOC
c0924e82e53b,sfrj,pop,Sad,LOC
42aee1593d58,sfrj,pop,Dje,LOC
2809ea070368,sfrj,pop,"ro o meni
O",PER
7b5f559e5a74,sfrj,pop,Ajme Mare,PER
7b5f559e5a74,sfrj,pop,Ajme Mare,PER
7b5f559e5a74,sfrj,pop,Ajme,PER
7b5f559e5a74,sfrj,pop,Ajme Mare,PER
7b5f559e5a74,sfrj,pop,jme Ma,PER
7b5f559e5a74,sfrj,pop,Ajme Mare,PER
7583ff872422,sfrj,pop,et ,PER
7583ff872422,sfrj,pop,et ,PER
7583ff872422,sfrj,pop,I o,LOC
52fdec8ab8a0,sfrj,pop,", nisi ",DERIV-PER
2cdc7ce218b5,sfrj,pop,Men,PER
2ba885f1f723,sfrj,pop,Jelena,PER
2ba885f1f723,sfrj,pop,Jele,PER
2ba885f1f723,sfrj,pop,Jelena,PER
2ba885f1f723,sfrj,pop,Jele,PER
1a2a4874eddd,sfrj,pop,nekud otis,PER
1a2a4874eddd,sfrj,pop,Svi su ,PER
1a2a4874eddd,sfrj,pop,Svi s,PER
86bb99b28b51,sfrj,pop,Lu,ORG
86bb99b28b51,sfrj,pop,Lutao sam g,PER
86bb99b28b51,sfrj,pop,Lutao sam g,PER
f07932cfdb9c,sfrj,pop,Osjetim j,PER
77cb3cc192b6,sfrj,pop,Gd,ORG
a5c0eeab8dc9,sfrj,pop,Kad sat,PER
aa345320934a,sfrj,pop,Prošli,PER
1e67f9ade9f9,sfrj,pop,Grbavice,PER
1e67f9ade9f9,sfrj,pop,te budi ,PER
1e67f9ade9f9,sfrj,pop,"ice
Umorno",PER
1e67f9ade9f9,sfrj,pop,Ko te bu,LOC
1e67f9ade9f9,sfrj,pop,"vice
Umo",PER
1e67f9ade9f9,sfrj,pop, je ,PER
1e67f9ade9f9,sfrj,pop,e budi G,LOC
1e67f9ade9f9,sfrj,pop,Ko te bud,PER
1e67f9ade9f9,sfrj,pop,Ko te bud,PER
7b17091045ba,sfrj,pop,kad,PER
7b17091045ba,sfrj,pop,Pož,LOC
5a694270237e,sfrj,pop,No,ORG
fc955e79692a,sfrj,pop,Slu,PER
fc955e79692a,sfrj,pop,Slu,PER
fc955e79692a,sfrj,pop,Slu,PER
fc955e79692a,sfrj,pop,Slu,PER
eb22d28ddf79,sfrj,pop,svjetlo ,PER
eb22d28ddf79,sfrj,pop,Ne,ORG
27a905f5f8d0,sfrj,pop,Sjene ,PER
540a9846d8b5,sfrj,pop,o m,PER
540a9846d8b5,sfrj,pop,o mi je,MISC
042603a996aa,sfrj,pop,Dob,LOC
042603a996aa,sfrj,pop,Dob,LOC
042603a996aa,sfrj,pop,Dob,LOC
0b0f6fc93d3d,sfrj,pop,Po,ORG
0b0f6fc93d3d,sfrj,pop,Pok,LOC
0b0f6fc93d3d,sfrj,pop,Pokl,PER
aaa5325e4523,sfrj,pop,Zažmiri,PER
aaa5325e4523,sfrj,pop,rija,PER
985078d43864,sfrj,pop,Redaju,PER
985078d43864,sfrj,pop,"se slike
š",DERIV-PER
985078d43864,sfrj,pop,"
šetaj",LOC
985078d43864,sfrj,pop,Redaju,PER
21bda790dc4d,sfrj,pop,"Kao, kao",PER
21bda790dc4d,sfrj,pop,"Kao, kao",PER
51359c1a0862,sfrj,pop,Ukrast ,LOC
00203ae8d1f5,sfrj,pop,Gledam ,PER
0c21244b3722,sfrj,pop,"adih
",PER
0c21244b3722,sfrj,pop,je mladi,LOC
0c21244b3722,sfrj,pop,o se ,PER
0c21244b3722,sfrj,pop,"je mladih
Se",PER
0bd9d64b0c5a,sfrj,pop,Sagradit,PER
0bd9d64b0c5a,sfrj,pop,Sagrad,PER
0bd9d64b0c5a,sfrj,pop,t ć,PER
0bd9d64b0c5a,sfrj,pop,t ć,PER
0bd9d64b0c5a,sfrj,pop,Sagrad,PER
0bd9d64b0c5a,sfrj,pop,Sagra,PER
0bd9d64b0c5a,sfrj,pop,Sagradit,PER
0bd9d64b0c5a,sfrj,pop,Sagrad,PER
b03a1d30400a,sfrj,pop,Evo,LOC
550ee5f5d528,sfrj,pop,Samo je,PER
550ee5f5d528,sfrj,pop,n zi,PER
550ee5f5d528,sfrj,pop,n zi,PER
71ed125cd30f,sfrj,pop,Nostalgicen,PER
71ed125cd30f,sfrj,pop,Nosta,PER
71ed125cd30f,sfrj,pop,en n,PER
71ed125cd30f,sfrj,pop,Nosta,PER
71ed125cd30f,sfrj,pop,e ve,PER
71ed125cd30f,sfrj,pop,Nosta,PER
71ed125cd30f,sfrj,pop,Nosta,PER
71ed125cd30f,sfrj,pop,Nosta,PER
71ed125cd30f,sfrj,pop,e ve,PER
71ed125cd30f,sfrj,pop,Nostalgicen,PER
0b2aad2852c2,sfrj,pop,Moj je ,PER
0b2aad2852c2,sfrj,pop,Mo,ORG
0b2aad2852c2,sfrj,pop,Mo,ORG
504f69295627,sfrj,pop,i nec,PER
0c456a7d0c5a,sfrj,pop,Zov,LOC
0c456a7d0c5a,sfrj,pop,Zov,LOC
8b537f7c9d59,sfrj,pop,Ži,ORG
8b537f7c9d59,sfrj,pop,Ži,ORG
8b537f7c9d59,sfrj,pop,Ži,ORG
8b537f7c9d59,sfrj,pop,Ži,ORG
8b537f7c9d59,sfrj,pop,Ži,ORG
be863e7cd806,sfrj,pop,Kad p,PER
be863e7cd806,sfrj,pop,"bavi,
Žao m",ORG
be863e7cd806,sfrj,pop,Kad p,PER
be863e7cd806,sfrj,pop,"bavi,
Žao m",ORG
bf806b078de0,sfrj,pop,Svaku tv,ORG
bf806b078de0,sfrj,pop,Svaku tvoju ri,ORG
bf806b078de0,sfrj,pop,Sva,ORG
bf806b078de0,sfrj,pop, riječ ja volim mada,MISC
f1275612df28,sfrj,pop,Ne mogu ,PER
f1275612df28,sfrj,pop,oc o,PER
f1275612df28,sfrj,pop,ne m,PER
f1275612df28,sfrj,pop,oc o,PER
f1275612df28,sfrj,pop,oc o,PER
f1275612df28,sfrj,pop,ne m,PER
f1275612df28,sfrj,pop,oc o,PER
f1275612df28,sfrj,pop, noci,PER
f1275612df28,sfrj,pop,oc o,PER
f1275612df28,sfrj,pop,ne m,PER
f1275612df28,sfrj,pop,oc o,PER
f1275612df28,sfrj,pop,oc o,PER
f1275612df28,sfrj,pop,ne m,PER
f1275612df28,sfrj,pop,oc o,PER
9b9edf1b5902,sfrj,pop,"
Mi ",LOC
9b9edf1b5902,sfrj,pop," pijane budale
Mi ",PER
9b9edf1b5902,sfrj,pop,ne budale,PER
9b9edf1b5902,sfrj,pop,Mi smo p,PER
174480937759,sfrj,pop,Kupit,PER
174480937759,sfrj,pop,Kupit,PER
174480937759,sfrj,pop,Kup,LOC
174480937759,sfrj,pop,Kup,LOC
174480937759,sfrj,pop,Kup,LOC
174480937759,sfrj,pop,Kupit c,PER
174480937759,sfrj,pop,si kupi,PER
174480937759,sfrj,pop,cu si k,PER
174480937759,sfrj,pop,Kupit c,PER
174480937759,sfrj,pop,si kupi,PER
174480937759,sfrj,pop,cu si k,PER
174480937759,sfrj,pop,Kupit c,PER
174480937759,sfrj,pop,si kupi,PER
174480937759,sfrj,pop,cu si k,PER
f409c660de0c,sfrj,pop,Ne,ORG
3220819d5bdc,sfrj,pop,Jos me ,PER
c533ecbb822c,sfrj,pop,Prvog n,PER
c533ecbb822c,sfrj,pop,Prvog,PER
c533ecbb822c,sfrj,pop,Prvog,PER
eb0b7493c331,sfrj,pop,Krajcara,PER
eb0b7493c331,sfrj,pop,a sto je ,PER
eb0b7493c331,sfrj,pop, sto je z,PER
eb0b7493c331,sfrj,pop,Kra,PER
eb0b7493c331,sfrj,pop,Kra,PER
eb0b7493c331,sfrj,pop, sto je z,PER
eb0b7493c331,sfrj,pop, sto je z,PER
eb0b7493c331,sfrj,pop,Krajc,PER
eb0b7493c331,sfrj,pop, sto je z,PER
eb0b7493c331,sfrj,pop,Krajc,PER
eb0b7493c331,sfrj,pop, sto je z,PER
eb0b7493c331,sfrj,pop,Krajc,PER
eb0b7493c331,sfrj,pop, sto je z,PER
eb0b7493c331,sfrj,pop,Krajc,PER
eb0b7493c331,sfrj,pop, sto je z,PER
cbfac8f97b3e,sfrj,pop,Laz,PER
cbfac8f97b3e,sfrj,pop,Laz,PER
cbfac8f97b3e,sfrj,pop,Laz,PER
505f1308eab1,sfrj,pop,Save breze,LOC
02c303059492,sfrj,pop,Mornaru,PER
02c303059492,sfrj,pop,Mornaru dr,PER
84a93c4884d7,sfrj,pop,Ti si,PER
84a93c4884d7,sfrj,pop,eni s,PER
84a93c4884d7,sfrj,pop,Ti si,PER
84a93c4884d7,sfrj,pop,eni s,PER
84a93c4884d7,sfrj,pop,Ti si,PER
84a93c4884d7,sfrj,pop,eni s,PER
84a93c4884d7,sfrj,pop,Ti si,PER
84a93c4884d7,sfrj,pop,eni s,PER
84a93c4884d7,sfrj,pop, ti mi,PER
84a93c4884d7,sfrj,pop,Ti si,PER
84a93c4884d7,sfrj,pop,eni s,PER
84a93c4884d7,sfrj,pop,Ti si,PER
84a93c4884d7,sfrj,pop,eni s,PER
cd3ed57a49d2,sfrj,pop,Ka,ORG
dda3bbf1726e,sfrj,pop,Brothers and sisters,MISC
dda3bbf1726e,sfrj,pop,"rate
",MISC
dda3bbf1726e,sfrj,pop,Broth,ORG
dda3bbf1726e,sfrj,pop,thers,PER
dda3bbf1726e,sfrj,pop, sister,PER
dda3bbf1726e,sfrj,pop,e her,PER
dda3bbf1726e,sfrj,pop," and sisters, we’re h",MISC
dda3bbf1726e,sfrj,pop,s,ORG
dda3bbf1726e,sfrj,pop,Brothers and,ORG
dda3bbf1726e,sfrj,pop,"ters, we’re here to ",MISC
dda3bbf1726e,sfrj,pop,"e
Th",PER
912a9087ff09,sfrj,pop,Sasaaaa,PER
912a9087ff09,sfrj,pop,Sasaa,PER
912a9087ff09,sfrj,pop,"aa
Ustan",LOC
a48c67305651,sfrj,pop,Jagode,PER
e8ff9ba231b1,sfrj,pop,Zdaj,PER
e8ff9ba231b1,sfrj,pop,Zdaj ,PER
c3f67d677c16,sfrj,pop,"Zao mi je,",PER
c3f67d677c16,sfrj,pop,Zao mi,PER
c3f67d677c16,sfrj,pop,Zao ,PER
7aabdf09e120,sfrj,narodna_narodnjacka,Ak,ORG
7aabdf09e120,sfrj,narodna_narodnjacka,ako i tre,MISC
9888108cb904,sfrj,narodna_narodnjacka,Amela,PER
9888108cb904,sfrj,narodna_narodnjacka,Amela,PER
9888108cb904,sfrj,narodna_narodnjacka,Ame,LOC
9888108cb904,sfrj,narodna_narodnjacka,Amela,PER
9888108cb904,sfrj,narodna_narodnjacka,Amela,PER
9888108cb904,sfrj,narodna_narodnjacka,Ljuba,PER
df3f08502c8e,sfrj,narodna_narodnjacka,Od tr,PER
df3f08502c8e,sfrj,narodna_narodnjacka,utka ,PER
df3f08502c8e,sfrj,narodna_narodnjacka,Od tre,PER
a7d4e1eee487,sfrj,narodna_narodnjacka,je st,LOC
a7d4e1eee487,sfrj,narodna_narodnjacka,Na d,LOC
a7d4e1eee487,sfrj,narodna_narodnjacka,Na d,PER
a7d4e1eee487,sfrj,narodna_narodnjacka,Na d,PER
45170b5ca2aa,sfrj,narodna_narodnjacka,Ma,ORG
f7c3c27e9ee6,sfrj,narodna_narodnjacka,Da j,MISC
544d76f085bd,sfrj,narodna_narodnjacka, dusu m,PER
544d76f085bd,sfrj,narodna_narodnjacka,a dusu,PER
544d76f085bd,sfrj,narodna_narodnjacka,dusu mi,PER
f58b6d1f4258,sfrj,narodna_narodnjacka,Na po,PER
db0f52f1f8df,sfrj,narodna_narodnjacka,Nasmija,ORG
6681111ee555,sfrj,narodna_narodnjacka,"i
Za ",PER
a693bada174c,sfrj,narodna_narodnjacka,Cuj me m,PER
62852a2aa839,sfrj,narodna_narodnjacka,nja zor,PER
62852a2aa839,sfrj,narodna_narodnjacka,zora,PER
0450d8b52f59,sfrj,narodna_narodnjacka,"dna mala
",PER
0450d8b52f59,sfrj,narodna_narodnjacka,Bil,PER
0450d8b52f59,sfrj,narodna_narodnjacka,oja se zv,PER
0450d8b52f59,sfrj,narodna_narodnjacka,"dna mala
",PER
0450d8b52f59,sfrj,narodna_narodnjacka,dna ,PER
ffe7b47d4884,sfrj,narodna_narodnjacka,Bila ,PER
ffe7b47d4884,sfrj,narodna_narodnjacka,Bila ,PER
83ccfb55c97b,sfrj,narodna_narodnjacka,Ko t,LOC
e798774f0f3b,sfrj,narodna_narodnjacka,Kad telef,PER
e798774f0f3b,sfrj,narodna_narodnjacka,Kad t,PER
e798774f0f3b,sfrj,narodna_narodnjacka,Kad t,PER
e798774f0f3b,sfrj,narodna_narodnjacka,Kad t,PER
e798774f0f3b,sfrj,narodna_narodnjacka,Kad t,PER
e798774f0f3b,sfrj,narodna_narodnjacka,Kad telef,PER
44b80e3f1de5,sfrj,narodna_narodnjacka,Pio sam,PER
44b80e3f1de5,sfrj,narodna_narodnjacka,Pio sa,PER
44b80e3f1de5,sfrj,narodna_narodnjacka,Pio sam,PER
5cd9c9435d5b,sfrj,narodna_narodnjacka,God,PER
5cd9c9435d5b,sfrj,narodna_narodnjacka,Godin,PER
5cd9c9435d5b,sfrj,narodna_narodnjacka,Godin,DERIV-PER
9f70e57a538a,sfrj,narodna_narodnjacka,Ub,ORG
9f70e57a538a,sfrj,narodna_narodnjacka,Ub,ORG
9f70e57a538a,sfrj,narodna_narodnjacka,Ub,ORG
9f70e57a538a,sfrj,narodna_narodnjacka,Ub,ORG
7de6f968ea40,sfrj,narodna_narodnjacka,Ne ,PER
7de6f968ea40,sfrj,narodna_narodnjacka,"vi me,",PER
7de6f968ea40,sfrj,narodna_narodnjacka,Ne ,PER
7de6f968ea40,sfrj,narodna_narodnjacka,"vi me,",PER
7de6f968ea40,sfrj,narodna_narodnjacka,Ne ,PER
7de6f968ea40,sfrj,narodna_narodnjacka,"vi me,",PER
f860c2f23a0b,sfrj,narodna_narodnjacka,Lazes,PER
f860c2f23a0b,sfrj,narodna_narodnjacka,Laz,LOC
f860c2f23a0b,sfrj,narodna_narodnjacka,Lazes ,PER
fc79f19a41d3,sfrj,narodna_narodnjacka,Jos,LOC
4f48e938b129,sfrj,narodna_narodnjacka,Ena,PER
4f48e938b129,sfrj,narodna_narodnjacka,Ena,PER
98f78c5dc367,sfrj,narodna_narodnjacka,svakog d,PER
98f78c5dc367,sfrj,narodna_narodnjacka,Gledam,PER
98f78c5dc367,sfrj,narodna_narodnjacka,Gledam,PER
7b0f51398f1c,sfrj,narodna_narodnjacka,Cu,ORG
baa40c7fba30,sfrj,narodna_narodnjacka,Neko krade ,PER
baa40c7fba30,sfrj,narodna_narodnjacka,Neko k,PER
194bb03fa4dd,sfrj,narodna_narodnjacka,Bogu,PER
4880b9bba86e,sfrj,narodna_narodnjacka,Jano,PER
4880b9bba86e,sfrj,narodna_narodnjacka,Jano,PER
47aa80f811fe,sfrj,narodna_narodnjacka,Ht,ORG
47aa80f811fe,sfrj,narodna_narodnjacka,Ht,ORG
47aa80f811fe,sfrj,narodna_narodnjacka,Ht,ORG
3d75957bde8b,sfrj,narodna_narodnjacka,Bila ,PER
3bedadc37a9b,sfrj,narodna_narodnjacka,Dunava,LOC
3bedadc37a9b,sfrj,narodna_narodnjacka,Jedna mala,PER
3bedadc37a9b,sfrj,narodna_narodnjacka,dna mala,LOC
3bedadc37a9b,sfrj,narodna_narodnjacka,Jedna mala,PER
3bedadc37a9b,sfrj,narodna_narodnjacka,dna mala,LOC
3bedadc37a9b,sfrj,narodna_narodnjacka,Dunava,LOC
3bedadc37a9b,sfrj,narodna_narodnjacka,Jedna ,PER
3bedadc37a9b,sfrj,narodna_narodnjacka,"ava
O",LOC
3bedadc37a9b,sfrj,narodna_narodnjacka,Dunava,LOC
3bedadc37a9b,sfrj,narodna_narodnjacka,Jedna m,PER
3bedadc37a9b,sfrj,narodna_narodnjacka," Dunava
",LOC
3bedadc37a9b,sfrj,narodna_narodnjacka,a Du,PER
0c8d9d5b974a,sfrj,narodna_narodnjacka,Mene,PER
c82308f31dc0,sfrj,narodna_narodnjacka,Bilo m,PER
c82308f31dc0,sfrj,narodna_narodnjacka,je tes,PER
c82308f31dc0,sfrj,narodna_narodnjacka,"
Ali v",PER
c82308f31dc0,sfrj,narodna_narodnjacka,Bilo m,PER
c82308f31dc0,sfrj,narodna_narodnjacka,je tes,PER
c82308f31dc0,sfrj,narodna_narodnjacka,"
Ali v",PER
eac7fe106376,sfrj,narodna_narodnjacka,Te,ORG
eac7fe106376,sfrj,narodna_narodnjacka,"Tece, ",PER
2387189f8544,sfrj,narodna_narodnjacka,Ub,ORG
2387189f8544,sfrj,narodna_narodnjacka,Ub,ORG
42016cc41972,sfrj,narodna_narodnjacka,Moj Prijedore,PER
42016cc41972,sfrj,narodna_narodnjacka,j Prijedo,LOC
42016cc41972,sfrj,narodna_narodnjacka, sev,LOC
42016cc41972,sfrj,narodna_narodnjacka,"ore, ti si pun sevd",MISC
42016cc41972,sfrj,narodna_narodnjacka,Moj Prijedore,PER
42016cc41972,sfrj,narodna_narodnjacka, ti si pu,LOC
42016cc41972,sfrj,narodna_narodnjacka,evda,PER
42016cc41972,sfrj,narodna_narodnjacka,", ti si pun sevdah",PER
42016cc41972,sfrj,narodna_narodnjacka,Moj Prijedore,PER
42016cc41972,sfrj,narodna_narodnjacka,pun ,LOC
